"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS6","SBS7a","SBS7b","SBS7c","SBS7d","SBS8","SBS9","SBS10a","SBS10b","SBS10c","SBS10d","SBS11","SBS12","SBS13","SBS14","SBS15","SBS16","SBS17a","SBS17b","SBS18","SBS19","SBS20","SBS21","SBS22","SBS23","SBS24","SBS25","SBS26","SBS27","SBS28","SBS29","SBS30","SBS31","SBS32","SBS33","SBS34","SBS35","SBS36","SBS37","SBS38","SBS39","SBS40","SBS41","SBS42","SBS43","SBS44","SBS45","SBS46","SBS47","SBS48","SBS49","SBS50","SBS51","SBS52","SBS53","SBS54","SBS55","SBS56","SBS57","SBS58","SBS59","SBS60","SBS84","SBS85","SBS86","SBS87","SBS88","SBS89","SBS90","SBS91","SBS92","SBS93","SBS94","SBS95"
"GEL-2157649-11",0,0,0,0,159.443689461908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479.078081391674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL-2157730-11",2432.12673942478,81.3214814377957,0,0,1258.81660212662,0,14.7856814531904,0,201.825876996428,43.8553592445432,606.81304174635,249.330597933437,66.8386154432323,167.369237341872,479.32223737104,91.6747845079043,0,0,197.953847621108,0,594.299213555118,0,122.277115030043,433.58412983068,1470.73296963017,61.1724695925212,0,14.9055834481316,0,0,0,279.250097376366,0,0,0,0,0,20.6892452039122,0,0,84.0143728760126,0,0,0,0,0,1900.95200081454,241.772922565493,0,0,0,0,0,0,0,0,261.814320824746,0,0,0,0,0,0,0,242.469067550782,10.3852857942424,0,0,113.113265019957,117.95779710829,0,0,0,139.611145277605,0,186.845741816106,665.605563828273,0,0
"GEL-2157866-11",136.427876440588,6.12456422448991,0,0,377.367749753793,0,0,14.4061620766578,0,9.45447819729873,36.8330803136183,0,0,0,0,0,25.5819583152187,0,0,0,6.36677120532892,0,0,0,77.3603658022671,62.2444276599187,0,0,0,0,0,0,0,0,0,0,0,0,29.2154371098034,0,0,0,0,0,0,0,439.120853094112,0,0,0,0,0,0,0,0,0,14.7769740133547,0,0,0,0,0,0,0,40.377559041663,0,0,0,8.40975420222873,0,0,0,0,0,0,0,0,0,0
"GEL-2157921-11",497.990146930705,120.500300420518,330.567525031993,0,1336.92588210396,52.4738645445544,0,0,0,0,0,0,0,0,0,0.670344711331747,0,0,196.536965953697,0,0,0,0,0,320.810409452574,9.97538248912157,0,45.7381953298684,0,0,0,0,0,0,0,0,0,0,0,56.6115872641867,0,0,0,0,0,0,1617.31545376076,142.443609440236,0,0,0,0,35.9061938206419,60.4392365806845,0,0,73.6315636415582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2870826606774,0,0,0
"GEL-2157954-11",1244.56579684992,183.715255805119,165.442941705004,0,1669.12126675067,0,0,0,0,2.06804801751354,278.098798442126,0,100.585884195096,0,0,0,0,0,556.564044964081,91.8866769224521,111.45040622208,62.1665404638249,0,0,498.634086560434,0,0,0,0,0,0,386.011301276215,0,0,0,2.59935680812386,0,0,0,0,9.27997981300144,0,0,0,0,88.9084325329914,2830.0246195181,468.281958612763,0,0,0,0,0,0,0,0,245.045622166407,0,0,0,0,0,0,0,100.461182295569,23.0337861064755,0,0,177.752969118053,101.393412806088,0,0,0,61.9221661527912,0,0,592.289714184083,0,0
"GEL-2158012-11",8.56778289915817,0,3278.48792540073,0,0,0,0,0,0,0,4591.96965455636,0,0,0,0,0,0,0,56.7292439143816,0,0,0,0,0,0,0,0,0,0,0,0,219.682228957684,0,0,0,0,0,0,303.873982391238,0,0,0,0,0,0,0,4508.2626196991,514.111152582189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.449630769517,0,0,0,0,0,0,0,982.321465346411,0,0,0,0,0,0
"GEL-2158081-11",28.1457459765553,52.6358734382011,0,0,825.875118444716,0,2.540085705828,0,0,0,0,0,0,0,0,0,0,4.27042154630696,0,0,0,12.0272414856531,0,0,0,0,0,17.7989044651445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.65647131215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2080609797021,32.3935015794299,0,0,0,60.9976799350698,0,0,124.963796860874,0,0,0,1092.97888079918,22.8358018993149,0,0
"GEL-2158127-11",241.888092894457,255.121377656714,0,0,280.153068404492,47.482398124354,40.8642924421621,0,0,0,0,0,0,0,46.8066021337473,0,0,0,224.972363918363,0,0,0,0,0,136.633359567424,0,0,0,0,0,0,166.897807459201,0,0,0,0,0,0,0,0,0,0,125.793118211074,0,0,0,1602.79686115678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.903125542392,0,0,0,18.1615652315935,0,0,0,0,0,0,155.084230537353,0,0,0
"GEL-2158245-11",757.186318723756,937.524631037506,0,0,1468.20955775647,538.846053916177,209.193077518875,0,0,0,0,0,0,0,731.711748263924,0,0,0,1316.36097534269,108.951529621725,0,0,0,0,253.061716426037,0,0,0,0,0,0,326.84016846126,0,0,0,0,7.31626984088514,0,0,0,203.903889930952,0,0,0,0,0,4089.33253469166,169.312301680005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0803255973914,0,0,0,424.794573452056,0,0,0,0,0,0,1551.89621770671,0,0,0
"GEL-2158255-11",161.73358463937,1212.91320754375,0,0,0,0,0,0,38.1424332241297,0,0,0,0,0,0,0,0,0,1480.92929387969,0,39.4972640938189,83.8914922512971,0,0,0,55.387457006817,0,0,27.5440574159212,0,0,0,0,0.64559350264109,0,0,264.873884187944,0,0,0,10.0543956242406,0,0,0,0,190.065620349583,0,0,0,0,0,0,6.63734396311797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6492056676278,0,32.3876519933689,0,2409.90502086303,51.6673208327324,0,0
"GEL-2158265-11",171.068574495644,0,0,0,57.2520787927425,0,74.2446481425271,0,0,0,135.609156159966,0,0,0,0,0,0,0,9.69573608222882,0,0,0,0,0,26.3602855910187,0,0,25.7954616559263,114.849020834549,0,0,0,0,15.6595937668264,0,0,0,0,137.461133043902,0,49.7246343338767,0,91.0005147811457,0,0,9.28677324795527,2417.85352322947,0,115.998913872293,0,69.5633811302812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6182789584856,0,7.07882255848535,0,0,80.7638701197711,0,0,141.165017712619,32.107693909866,58.1070649681258,0
"GEL-2158390-11",1050.90090879061,181.757343965899,0,0,663.17366552691,0,66.3359684524108,0,0,12.9205354677182,0,0,0,55.0291550347434,1.35674101974457,0,0,0,311.938372433534,0,50.5313951283618,0,0,0,252.932778549625,2.195965249994,0,0,0,0,0,26.2282482268403,0,0,0,0,0,0,14.6538363810303,0,8.46402420443794,0,0,0,0,0,1352.31137936656,0,0,0,0,0,0,66.1655826787802,0,0,107.413403771926,0,0,0,0,0,0,0,133.431048084761,0,0,0,101.082882405104,0,0,0,0,20.1144508184875,0,447.769050363807,0,0,0
"GEL-2158475-11",192.399717335985,40.5652954447159,0,0,0,0,0,0,96.6872105871109,0.692424566601355,0,0,24.1084603423402,12.1673453093108,0,0,0,3.65609691162145,1.925169758949,33.934794253837,0,0,0,0,0,117.171912450767,52.3179408392887,37.0949922926452,265.623824351929,0,0,122.527809561984,191.773689301546,2.029364692649,46.6493359506284,0,46.3635243088652,0,134.208156918067,0,74.3542302796674,0,0,8.70363116558949,0,0,3504.29065172068,0,111.136447387046,0,0,0,0,0,0,0,0,0,0,17.1593994556655,48.8926822643911,16.5906592112288,0,0,0,0,0,54.6263354801513,111.589153481204,36.4632111751845,0,152.13269575617,0,21.5811772674261,4.29777749587875,102.125042147185,167.940111184213,0,0
"GEL-2158653-11",8579.37229088483,0,0,0,0,0,0,0,5714.56553959692,0,0,0,0,0,1093.3640760586,0,0,0,0,0,6599.35077185747,0,0,463.83997445747,0,0,484.978806506394,10454.1916826206,0,0,0,0,35827.4605718084,0,0,0,0,0,0,0,265.361738393963,0,0,0,0,0,0,0,0,0,29207.9253033119,0,0,0,0,0,0,0,0,0,0,0,0,16726.7725123082,0,0,0,0,1013.34408087282,0,0,0,0,0,0,0,0,384.590092775419,0
"GEL-2158857-11",219.053387064956,155.558530838289,0,0,743.960646695381,0,0,0,0,27.9427590053184,183.628746197926,0,0,25.2866529957311,0,0,0,0,45.9391427409488,2.37889308023985,44.854680600896,0,0,0.869655463390365,118.266984703365,22.1992397761487,0,20.7280545386091,0,0,0,0,0,0,0,49.1209999085198,102.338970714194,53.2517866837719,42.9846624842072,5.96972472695297,34.8225909010743,0,80.8124593121626,0,0,0,0,0,0,0,0,0,0,0,0,0,61.1899296080721,14.3253504343946,0,0,0,0,0,0,82.5049223222281,5.04499264560047,0,0,9.9030370107684,27.7236771348022,0,39.3389159613431,0,0,0,0,50.5727927272479,0,0
"GEL-2158945-11",503.837674998406,9.95296955792129,0,0,0,0,0,0,0,0,243.831228036741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.7255582335759,0,0,0,0,6.85404834674425,0,67.1596053063999,0,0,0,0,0,0,0,1207.29478936718,0,6.37399713367801,0,0,0,0,55.5005627285071,0,0,155.629693854896,64.3135146020389,0,0.00297718232851825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.461344815152,0,99.8946703996619,128.51511234058
"GEL-2158956-11",88.0096107931667,56.5703567286332,0,0,0,45.7789782729223,147.440825369384,0,0,36.2022880640608,414.20665955538,0,0,0,0,0,0,0,28.8694379697931,0,0,0,0,0,0,0,0,58.8332875444534,146.599509215123,0,0,2887.49477733492,0,63.6606761772474,0,0,37.2161001434949,0,0,0,51.2591107947661,0,0,0,0,0,1042.92226580858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.133202512839,0,0,0,0,161.892841813011,0,19.1304785384737,0,0,0
"GEL-2158960-11",162.033310378786,180.005839519994,242.886357235273,0,0,198.432493162151,71.2439169072891,0,99.1146440012388,2.8842190247251,675.459453013589,0,31.2726560937835,0,0,0,0,432.987110578195,454.29809842118,1.73716864475726,3.63126915626176,192.402125590469,0,0.0833858619489858,41.4111138286363,107.748413502711,0,0,49.1380317042217,0,0,42.980926675123,0,0,0,0,91.3486664536483,0,30.8014247185256,57.7212868027073,0,0,0,1.62509758353207,0,392.314122741137,864.497924201702,248.49017110061,0,0,58.0969151402062,0,264.031925436173,0,0,0,56.4567216171108,0,0,0,0,0,0,181.675658350353,307.101375614726,5.169444537263,0,7.92555657239465,186.937527978809,95.4075062782025,0,0,18.6067100968565,19.3269618598359,0,0,275.685145712987,0,0
"GEL-2159063-11",0,0,0,0,0,0,19076.1298483894,7755.29958535206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL-2159150-11",405.033909734147,1013.93744991165,196.26026889122,0,582.170647059636,3.93622348777614,120.227577079848,0,0,0,0,0,0,42.4974995989752,0,0,0,0,1186.67440260992,0,17.5891174795861,0,0,3.44562882030107,0,19.8892671444726,0,15.2854826193441,0,0,0,12.7979641813013,0,0,0,0,39.95677989992,0,0,0,0,3.20435398512982,0,0,0,0,939.162463855212,0,24.9081982182447,0,0,0,0,77.2285578382258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7233143453541,50.2584159327162,0,0,0,0,0,137.689955747892,14.5531639994706,0,0
"GEL-2159374-11",720.649720636362,159.788738387346,0,0,714.027163293626,0,52.5016768383095,16.6971349468055,0,30.4201556549977,0,0,0,88.4507543918899,119.014394712232,0,0,0,262.709820096017,0,213.656199435865,0,0,0,0,0,0,0,0,150.326031971621,0,0,0,0,0,0,0,0,8.2513012977959,0,60.2045877612223,0,0,0,0,0,615.740343166496,2.30896793030085,0,0,0,0,0,0,0,0,53.3564853014859,0,0,0,0,0,0,0,0,0,0,0,109.704914787763,0,0,0,0,0,0,717.116991586486,0,0,0
"GEL-2159595-11",1675.72654664625,0,0,0,0,0,1340.95604901395,0,3275.04576313726,7752.71659457263,8058.72502564065,6992.58445619798,320460.486724323,53087.1996006548,0,303.787637237177,0,0,0,542.720992609784,0,0,0,0,0,0,0,4503.62675334397,0,0,0,0,0,0,124322.075821598,0,278.291329415108,0,1935.6524240705,1914.46868157258,0,0,0,12260.4225892962,0,0,0,4405.33580808961,0,0,0,0,0,0,542.886599991147,0,0,0,0,0,0,0,21085.825264756,4490.06356959563,0,0,0,0,0,0,2850.9973938057,3001.11092219748,3118.24586579755,0,0,0,248.063990801649,0,0
"GEL-2159608-11",368.819739964788,1221.58935655139,0,0,0,193.715835721564,0,117.980761084212,60.9820901886802,12.8176475529177,141.287068796615,0,6.59969596523369,49.4370871623928,0,48.6258570645935,32.0007689054609,159.344143592835,183.489438736307,0,0,116.82326751106,0,20.3335189451733,0,158.73783070201,0,27.8672828373834,38.2971151495453,0,88.0617453432859,0,0,0,6.67265411141043,0,243.614525638373,0,0,0.928074441337124,32.0511058355534,0,107.466304264544,21.9085929344903,0,0,0,0,2.30396382424469,0,0,0,47.5445894929476,0,0,0,179.480433931957,0,0,3.62974238481875,60.1069023121211,0,0,0,28.4915064518118,2.30468279655836,0,0,89.134323096123,63.7002039347456,0,0,0,0,0,84.2679013583884,0,0,0
"GEL-2159657-11",51.3950820477125,0,0,0,115.017813690089,0,0.155504358848559,0,18.5204287787703,0,126.711948815397,0,0,0,27.3282721510879,0,0,0,0,0,0,0,0,0,53.6361628445283,0,0,0,132.334750473563,0,0,87.7641635925672,0,0,0,0,0,0,125.500533106313,0,3.44280113031397,0,48.0940029018141,0,0,0,2965.54383763302,0,0,0,199.117928806364,0,0,0,0,0,0,33.0217802443509,0,0,0,0,0,0,23.4218409582618,0,0,0,157.619677767531,0,0,0,0,38.5957569857403,0,104.041377213472,67.4608994535779,0,0
"GEL-2159936-11",2033.24117749316,54.7637470466731,0,0,0,94.349894173825,6.73575390887056,0,0,14.0152046395394,0,0,0,95.9556290751777,0,0,0,90.7920363748376,0,0,0,107.517473421202,0,0.697643489899633,0,23.6180166189704,0,123.421742325582,50.8771914979408,0,0,0,0,7.99516194486444,0,0,79.0804772734306,0,0,8.46874651475795,0,0,0,0,0,0,0,0,6.68698567683023,0,378.672289788787,0,0,0,2.87668343382346,0,33.9946914408201,97.6569801628927,0,7.08573926110504,63.6294278728084,0,0,0,56.7761880323234,0.125711077989631,0,364.85164585975,0,0,0,0,42.3815657889699,0,0,262.667018646922,112.063064127183,0,0
"GEL-2159995-11",405.6103293376,20528.0731667531,1374.00025032359,0,0,0,192.91322988094,0,0,0,0,0,0,0,0,0,0,0,26855.9304292353,0,2.0341154602169,584.856332959919,0,0,0,578.471852303899,136.542559880959,0,0,0,0,1344.31082525846,545.011546301642,0,0,0,1138.7497923783,0,0,0,0,63.3759701212555,0,0,0,0,0,1238.09166702838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7831850730991,0,0,0,1737.35514521186,186.446056162879,0,0,0,0,27.4000138422657,0,0,0
"GEL-2160045-11",553.423839346044,2387.36064062288,0,0,745.063250249416,128.86067566643,0,0,0,0,0,0,0,0,278.312918831618,0,0,0,2074.47339661906,0,0,0,0,0,0,106.101639163347,0,0,0,0,0,142.862279335676,0,0,0,0,0,0,0,0,101.850080595999,0,0,0,0,0,1953.69198390362,19.2925762926212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.4769867103892,36.1357232488041,0,0,0,0,0,902.563005399835,0,10.9548691266602,0
"GEL-2160117-11",502.701278291388,138.381186990395,651.12263313847,0,1160.8600806992,0,0,0,0,26.0457171956587,0,0,0,7.29315777617598,319.355287949827,0,0,0,384.865243552196,18.6643849936723,1.25278914582485,33.3526916265154,0,0,177.550954944524,0,0,0,0,0,0,237.252873545791,0,0,0,0,0,0,0,0,70.0535890481677,0,0,0,0.309264030156015,0,1606.68341935416,92.0085712087198,0,0,0,0,0,0,0,0,142.275039737094,0,0,0,0,0,0,0,67.414054843971,0,0,0,102.06464724729,155.563812329653,59.3511858358626,0,0,75.168217393688,0,167.661362864691,0,0,0
"GEL-2160134-11",309.919848540082,60.3219724323135,0,549.42856741436,0,0,14.8564180716507,0,0,18.3175553472552,121.469922729901,0,4.06658975495368,0,0,0,0,0,22.7103105035145,14.8166655657291,5.20066982728964,45.7615904706308,0,0,202.804377641845,0,0,126.232554356104,130.508043281312,0,0,0,0,21.4709965223548,0,0,20.5497349665262,0,76.1740675094142,0,16.2579916234373,0,195.263901630443,0,0,190.25398187129,4414.11303458516,0,0,0,154.103881712779,0,0,0,0,0,288.296895721564,217.091204073128,0,0,0,0,13.9224342668915,0,0,0,0,0,0,2.555320086682,0,0,0,40.1765145424603,0,420.562923378784,0,0,0
"GEL-2160172-11",685.328720304558,540.252424166332,0,0,554.368708944866,342.409728669575,115.341046151427,0,59.5961469201061,66.270085964709,900.759054140911,359.434540211778,5.46422453572297,72.0348368574141,0,0,0,0,954.291907139404,33.4760777034825,123.221085506471,110.36502130583,521.148348486992,1613.53363973132,583.338786783954,160.35997239902,0,85.0287722348691,0,0,0,0,0,0,0,240.114018002056,174.63996131981,0,0,34.9442153037494,143.820766658121,0,0,291.040246157183,0,1160.78758757523,664.097953342215,0,0,0,0,0,0,0,0,0,51.7476373691136,0,0,0,52.9769956643038,7.02249815193285,20.6575131891332,0,0,0,17.5619125242638,0,164.956089428265,0.577564972744848,0,47.6027020171097,138.683950627587,41.3259016094436,0,0,622.119217912111,0,0
"GEL-2160317-11",169.441802216476,61.2272445659806,1466.60855214991,0,0,0,0,0,53.3654194431499,0,1750.33645599074,0,29.3726330094217,0,0,0,0,0,419.1327304821,208.674207357576,0,0,68.1441898989398,116.612337807383,481.265146129055,0,0,0,0,0,0,238.865494487171,0,0,0,0,0,0,205.081604512265,0,0,0,0,0,150.314562154851,0,2266.44891074654,703.86321727481,0,0,0,0,557.819383968887,0,0,0,295.658946118858,0,0,0,0,0,0,0,206.947323900882,0,0,48.7988467547067,0,381.687113862277,0,0,49.1713173237343,23.5837849071035,0,0,110.293768032726,0,0
"GEL-2160317-12",161.291224315018,69.6690626690334,794.034445154846,0,0,0,0,0,44.668463698206,0,1757.98751478228,0,43.3296353545149,0,0,0,0,0,410.360720063147,265.36087084949,0,0,73.1036309571795,101.925316484583,344.222737154221,25.4323774920658,0,0,0,0,0,429.154283823615,0,0,0,0,0,0,156.722364476389,0,0,16.021788577457,0,0,130.18488974925,139.874314685311,2667.63691808,655.359674675616,0,0,0,0,563.078951029446,0,0,0,277.849499387941,0,0,0,0,0,0,0,152.140988327115,0,0,0,0,386.266134396022,0,0,119.948739578364,19.6161283840906,0,0,278.923716302306,64.8121766904801,0
"GEL-2160526-11",3242.63526221638,586.169008117627,0,0,0,0,2905.0275854103,0,0,7180.8676898999,0,0,175113.641285602,64297.3369566524,0,0,274.883556647836,0,0,6009.63762678743,7722.2381609684,4457.85325595353,0,0,0,0,0,22140.9312300082,4268.07495991385,0,3276.10178129595,0,0,0,129666.934257287,0,0,1219.91895335709,3941.454554984,902.237257335386,0,0,0,1275.42353704345,0,8963.83140001531,0,2794.20813040819,3362.70407305373,4144.01837259907,0,0,7650.15741910113,0,1055.36848360164,305.552635738028,2928.784136872,0,0,0,0,0,0,8272.82738075855,0,39.2755715720711,0,4568.07756301493,0,2646.50022931989,4781.01491497772,10250.8842698784,0,0,0,0,0,0,0
"GEL-2160623-11",0,0,0,0,0,0,21515.9371398639,8039.93776711994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810.963185886404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL-2160665-11",292.3825917345,0,0,0,1038.93923554939,12.7205716965411,0,0,0,6.02383153229296,59.7838886664409,0,0,0,84.3233774660641,0,0,0,0,0,25.0299704754631,0,0,0,0,95.9078645601187,0,32.4492954259755,0,0,32.6574696867629,49.0389915547436,0,0,0,0,70.6614110900745,0,0,0,0,0,0,0,0,0,130.15565493089,0,0,0,7.3760909195786,0,0,0,0,0,85.4798227985222,0,0,0,0,0,0,0,0,0,0,0,75.6138135164197,0,0,15.3268197880253,0,0,5.09684783350716,0,0,0,0
"GEL-2160700-11",497.520765731516,19.9868240615563,91.741436776469,0,959.776824494803,0,0,0,0,16.1794208296454,424.992110002714,0,0,0,0,0,0,0,26.3966142427353,0,0,0,0,0,0,83.1528763658887,0,0,0,0,0,0,0,0,0,0,205.679139277172,0,0,0,0,0,0,0,0,0,164.771072957066,0,0,0,0,0,0,0,0,0,95.851183278839,0,0,0,0,0,0,0,101.994452891954,0,0,0,88.187104802307,0,0,0,193.939619160533,0,0,0,0,27.9134400135067,0
"GEL-2160777-11",188.696409281108,0,0,0,580.149685353501,0,0,0,0,0,49.5403863118696,0,0,0,0,0,0,0,0,5.45543625976196,0,0,0,0,3.22654961360692,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0499034329968,0,0,0,0,0,0,0,253.379229275605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5798481343313,0,37.1612362335102,0
"GEL-2160786-11",2619.96015580208,4.65605994342601,0,0,1152.59783756828,0,0,0,0,0,0,0,0,111.181517906356,359.97340274101,0,0,0,0,0,462.003828853921,0,0,0,658.775112825666,0,0,0,0,0,0,0,36.4148891552484,0,0,0,0,0,0,0,0,0,119.96902936734,0,0,0,825.294735196236,416.07208424065,0,0,0,0,0,0,0,0,128.099998699153,0,0,0,0,0,0,23.9916536458942,0,0,0,0,364.308134961841,0,0,70.619310820685,0,0.427901030528899,0,396.996672321269,0,0,0
"GEL-2160911-11",220.045008712624,4.37438150831187,273.42363388118,0,385.375537685976,0,0,0,0,0,146.180740518311,0,39.2801074350579,7.81356865755376,0,0,0,0,0,37.0233619743107,0,0,0,0,0,0,0,0,53.1305121765954,0,0,0,0,0,0,0,0,0,47.041077113069,0,25.8276417127945,0,0,0,0,0,3800.61340374984,0,0,0,76.8732966690165,0,0,56.3973184731945,0,0,33.0691128024323,73.4641344839551,0,0,0,0,0,0,0,0,0,0,87.6815723269102,48.0750021887288,0,0,0,0,0,557.279310125324,0,0,0
"GEL-2161197-11",281.313427996696,17.0507078321951,0,0,571.44296878324,15.1477025249334,0,53.4705824507161,0,0,115.05500209202,0,0,5.19291883654837,0,0,0,34.0638130841258,0,0,18.4596077282627,0,0,0,109.364034968684,0,0,40.2574926811937,0,0,0,0,0,0,0,0,106.138252902949,0,48.2287152302288,1.42289136292469,45.3313889855028,0,28.5660441901423,0,0,0,192.675861297124,0,36.2721063442791,0,0,0,0,0,0,0,32.9661688496489,36.8958265489436,0,13.4087460273345,0,0,0,0,29.6697715353931,21.3467241256908,0,0,0.90678037490892,0,0,10.7220980911655,0,0,0,101.843084629214,0,0,0
"GEL-2161456-11",1635.71430188821,124.333831795776,0,0,1582.0193458143,0,0,0,0,0,0,0,0,64.6661764723637,544.492000026516,47.0410656024354,0,0,11.6945037891748,0,0,0,0,0,2135.19533207849,196.115861767077,0,0,0,0,0,0,0,0,0,0,68.0700074401534,174.372533765109,223.136338186278,0,0,0,0,0,0,0,1538.02175148735,114.246442727206,0,0,0,0,0,31.9052954333376,0,0,0,0,0,0,0,0,0,0,175.943754205726,0,0,0,36.7174717603774,0,0,0,0,67.8071109962923,0,239.306285942298,346.60553197987,0,0
"GEL-2161485-11",2398.30383946833,0,0,0,14.543167594277,0,0,0,0,0,0,0,90.3531310057779,22.468154888146,786.631189740605,178.446072473201,0,0,249.880994701746,0,0,0,0,0,4307.60561989172,0,0,0,0,0,0,120.688726280344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4381.96401355086,461.432256335302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.9109565176,0,0,0,122.155833757427,0,0,0,0,380.468909877361,0,0,1131.33838152612,0,0
"GEL-2161486-11",2050.27271944615,254.193380974797,0,0,977.565231854402,85.402275255912,0,367.685097279801,66.2125491992693,0,310.867272620989,0,0,38.4143152093581,784.26384132229,0,0,0,0,0,689.154086649968,0,256.266195043106,992.545565522515,940.629670649222,0,0,0,0,0,0,275.929893235113,0,0,49.4097421018813,0,11.8053219057348,347.481371633857,103.171013559348,0,97.1508224496115,0,0,0,0,0,3922.83641230431,1065.09052001621,0,0,0,0,0,0,0,0,0.881033045513448,0,0,0,0,0,0,391.758674499814,172.364801020618,0,0,0,0,0,84.1257224148616,402.46988103344,0,67.9581500763605,0,0,0,0,0
"GEL-2161530-11",100.520782459281,57.5796310145844,70.9985052596712,0,361.054226075116,0,54.3297705783284,0,0,16.5026408173243,46.1305537006775,0,29.4662265077409,0,43.7854473294197,0,0,0,106.382046336981,38.3946063372164,0,33.4392963105783,0,0,39.3322156741949,67.6226640198574,0,24.2566195000585,0,0,0,64.1695726319848,0,0,0,0,25.6289687539071,0,26.0531501731193,0,0,0,0,0,0,0,258.449395551598,10.5368099644577,0,0,0,0,29.8395469684475,7.71948137068338,0,0,16.8725647493844,0,0,6.07914576919691,0,0,16.8444694702692,0,92.8800765811732,0,0,0,57.8704458279563,0,0,2.76086864990036,36.0465903089433,0,0,0,0,0,0
"GEL-2161564-11",0,0,0,38218.4433628345,0,0,0,0,0,0,5175.48591230794,0,0,0,0,0,0,251.310519711118,429.993941828113,309.197825084838,0,0,0,0,7532.79363045373,0,0,0,0,0,0,0,468.840782433291,268.491192863745,0,1073.57788467688,0,0,0,0,0,0,0,0,124.370519251291,4032.07758914452,10689.7913959618,0,0,0,0,0,0,0,0,0,1757.74329027563,1488.83077127272,0,0,0,0,0,0,49.9218197058153,0,0,0,0,0,0,0,1563.80221364179,0,0,6049.3749592119,91.6744435361279,0,0
"GEL-2161619-11",99.7096438627387,3.81278139689302,48.2502599540854,37.2416049799481,688.946371274352,0,0,2.96425646593536,0,22.8551453588424,172.720506817397,0,0,0,0,0,0,0,24.2896548333151,25.5348202735476,40.0292918996804,159.553720604151,0,0,0,0,0,60.5289691979308,7.12549418256476,36.7583306965744,0,61.1643611530976,0,0,0,1.91291238634611,79.9892573478541,20.7469004692855,0,0,21.6900928392713,0,0,0,0,0,227.736258126445,0,0,0,0,0,0,19.3775277769102,0,0,6.93025662195403,75.8629300890895,0,2.88480773431946,0,0,0,0,0,0,0,0,3.22123344587359,0,0,19.3887734041253,26.089881295539,0,0,25.7893902547883,0,0,0
"GEL-2161912-11",225.916627261244,27.0693898438285,0,0,0,0,0,0,0,0,115.170496265511,0,0.228596698101328,0,0,0,0,93.5227863109421,9.78080603061429,0,12.8995203526862,28.1133216420478,0,2.16608033884353,51.8782492824034,37.2028850439315,0,0,0,0,6.57561844050956,0,0,0,0,0,131.563100809415,0,55.6824188703009,4.68096981036756,2.02511479782774,0,0,0,0,91.2052059523675,0,0,0,0,77.8364776832327,0,0,8.56595868649242,0,0,0,0,0,17.2860002811147,7.62886553342137,0,0,0,63.5331128415353,0,0,0,55.1829481108496,0,0,65.4531825797058,130.34826536417,0,0,0,0,0,0
