"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS6","SBS7a","SBS7c","SBS8","SBS9","SBS10a","SBS10d","SBS11","SBS12","SBS13","SBS14","SBS15","SBS16","SBS17","SBS17a","SBS18","SBS19","SBS20","SBS22","SBS23","SBS24","SBS26","SBS28","SBS30","SBS31","SBS32","SBS33","SBS35","SBS38","SBS44","SBS52","SBS53","SBS57","SBS84","SBS87","SBS88","SBS90","SBS92","SBS93","SBS94","SBS95","SBS96","SBS97","SBS98","SBS99","SBS100","SBS101","SBS102","SBS103","SBS104","SBS105","SBS106","SBS107","SBS108","SBS109","SBS110","SBS111","SBS112","SBS113","SBS114","SBS115","SBS116","SBS117","SBS118","SBS119","SBS120","SBS121","SBS122","SBS123","SBS124","SBS125","SBS126","SBS127","SBS128","SBS129","SBS130","SBS131","SBS132","SBS133","SBS134","SBS135","SBS136","SBS137","SBS138","SBS139","SBS140","SBS141","SBS142","SBS143","SBS144","SBS145","SBS146","SBS147","SBS148","SBS149","SBS150","SBS151","SBS152","SBS153","SBS154","SBS155","SBS156","SBS157","SBS158","SBS159","SBS160","SBS161","SBS162","SBS163","SBS164","SBS165","SBS166","SBS167","SBS168","SBS169"
"GEL-2177347-11",252.250154832004,0,0,0,517.480076566074,0,0,0,0,0,0,0,0,0,36.9181125500135,0,0,0,0,0,20.3332805350199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.55016394979766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2421291606963,0,23.2774181640459,0,0,0,170.091562305811,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60243509498887,0,0,0,0,0,41.5510134488812,0,0,0,0,0,0,0,0,0,35.1091727078543,0,13.7720664770084,6.09361691938285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5595573511032,0,0,0
"GEL-2177358-11",650.362799044468,831.359973042133,755.877213899583,0,270.383257056315,0,0,0,0,392.044258815571,48.1250856551552,0,0,0,931.748817632404,0,0,58.6924552475507,0,0,90.3639310702047,0,0,0,0,0,0,0,0,0,143.61028227174,60.6700989948986,0,0,0,0,0,0,0,0,75.785718188216,77.4566745389284,0,113.01624651617,0,70.9366860401985,1.81010159474077,0,0,62.9814765612717,0,0,0,0,0,0,0,136.50865871405,0,0,0,0,0,0,13.4019890342399,0,28.9900497548795,113.220119877758,40.2619906752334,0,0,255.890342641673,0,76.3132454255675,57.4163046681156,0,0,0,0,0,62.7834745187554,0,0,0,0,0,0,0,0,34.2596229415078,0,0,0,0,0,0,43.2837370410088,0,51.0125104579811,245.638871630176,0,0,0,0,0,0,0,0,0,0,0,0,42.1309946969495,0,0,0,18.1891728890427,0,0,0
"GEL-2177432-11",2161.94208342256,177.31730990935,0,0,0,0,0,179.03355496083,336.720545557007,690.526089632333,25.5421576080292,109.496993922714,0,0,465.493462332771,0,0,0,2806.45066257055,0,1429.4569084724,0,0,0,0,73.4640155759469,0,256.0375925359,0,0,0,0,0,0,0,0,0,0,0,0,1569.15684863018,652.553837745689,0,2221.96748665429,0,0,0,0,24.1299802523523,0,0,0,0,0,0,100.814788341295,0,956.61610649245,258.499073126781,203.002826164961,0,0,0,0,0,0,0,0,0,0,0,1483.85671415703,0,0,0,1576.67308598792,0,1110.77062550475,848.933485111546,0,277.58129387003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031.508915015,0,0,0,145.154239705152,0,0,0,0,0,0,0,0,0,0,476.199815270258,0,0,0,0,130.136859288466,0,0,0,0
"GEL-2177786-11",160.035338454906,29.2308002628533,14.1702232453789,0,785.886396223749,0,0,0,81.936800570434,0,0,0,0,0,246.886349872332,0,0,0,0,0,42.3674927777086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702.499208202893,0,0,408.104603721936,0,0,0,0,0,38.4537362845219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.4718816511536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7034703592346,80.750630156183,135.589929004262,0,0,0,0,0,0,0,22.9196041538485,37.7292050086183,0,0,0
"GEL-2177839-11",2308.07864565136,0,0,0,0,0,0,0,42.8811321570905,0,0,0,0,0,14.8917215709731,0,0,0,0,0,414.65363724598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.941429428806,0,0,0,0,286.802039231828,0,0,0,0,0,0,93.3224936234201,0,170.534574671761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.493447989326,0,0,0,0,0,0,0,0,0,0,0,16.486976809415,309.477437481874,0,0,0,0,34.8602073573182,0,0,0,0,0,0,0,0,0,0,0,0,182.12628332679,0,0,0,0,0,0,0,0,0,0,0
"GEL-2177875-11",0,0,0,0,0,18879.9101534156,0,0,0,0,0,0,0,0,0,0,4629.22566939353,891.690730964426,1665.71273849573,0,0,0,0,0,0,225.266457656194,0,3958.94739582892,0,0,25.9537500730229,0,0,0,42285.178238989,0,0,0,0,0,228.086797899289,1288.96776140903,0,0,0,0,0,0,0,0,0,5702.03979567917,0,448.123597269208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.028114746232,0,0,0,495.147633555891,579.356685992397,0,0,0,0,0,0,0,0,0,0,3463.27803242996,1316.55849099509,0,0,5076.97990281599,0,0,164.679850408834,0,0,0,0,538.674973994686,0,0,2567.66353385118,0,2770.05889030185
"GEL-2177888-11",0,0,0,0,1425.18605178795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14787.8000039702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920.79861914753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL-2177932-11",0,9268.71144765184,0,0,0,0,0,0,0,0,0,0,0,0,4639.67586844808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.090655544909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.539061344131,0,0,0,1399.25324793002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL-2177957-11",488.706039369786,0,0,0,776.682479642238,0,0,0,178.72294410917,0,0,0,0,0,35.9688719554412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8517505111483,2.17491080702664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5849028476225,0,0,0,0,0,0,0,168.713245061052,0,0,0,0,0,0,0,0,0,61.0865313131526,0,0,0,0,0,0,0,0,32.4505993705971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9563414032191,0,66.5330530055771,0,0,0,0,0,0,0,0,0,0,5.98453498175826,0
"GEL-2177999-11",2560.15524668704,315.040175166822,0,0,0,0,96.8177628556029,17.980192157234,960.650551689887,75.3729948709967,0,118.190656042981,0,0,265.930189258681,0,0,0,1398.89059713945,0,766.752053632077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2446156335278,0,5.21661677112546,0,20.598906562426,160.367352499655,51.6703337372475,0,0,0,0,0,0,0,0,0,0,0,181.505149909297,0,13.9735338743132,0,278.062419614503,144.862991473657,0,0,0,0,0,0,0,52.0498691099175,0,0,0,0,321.582458688342,0,0,0,381.610103522949,0,360.175374291824,46.1288315641767,0,69.3668033903555,0,0,0,0,0,0,0,0,96.1325529858727,47.4689349196291,0,21.0864049583597,0,0,353.323893060401,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0460857187064,0,0,220.879433601213,0,98.2466237031757,0,0,0,0,0
"GEL-2178209-11",4053.39215937788,38.6950886648533,0,0,0,0,0,0,0,0,0.203229083798654,218.211367389188,0,0,49.1488662263772,0,0,0,38.9110246833263,50.5107774709484,1407.33987128425,0,0,0,0,0,0,32.6989558238931,0,0,23.6768765121457,0,0,0,0,0,0,0,0,0,0,0,0,29.3204291924713,0,67.5413774220058,110.155703915291,0,0,0,594.271372719656,0,0,0,0,0,0,0,611.712688688713,0,0,0,0,0,591.185848098278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.387925534109,0,0,0,0,0,0,0,0,205.716854552117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL-2178225-11",0,0,0,0,0,25430.9440445599,0,0,0,0,0,0,0,0,0,0,7759.85081102117,0,6410.90994169921,0,6519.38043706931,0,4727.20283976754,0,0,205.689693235303,0,2694.87490921575,551.928843271166,0,0,0,0,0,19468.5871967195,0,0,0,0,0,0,1276.35644126883,0,0,0,0,0,0,0,0,0,6837.44915852076,0,0,0,34.3351035276243,0,142.26003164386,662.432954796187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1930.70314020908,0,0,0,0,0,1796.0188692762,63.4481084577256,0,0,0,1058.43108770325,0,0,0,0,0,0,0,0,1436.92978701077,810.007388044985,0,0,309.420765119942,0,0,0,0,0,0,0,0,0,0,0,2522.30155931167,0
"GEL-2178249-11",0,1922.15304081667,3731.9220470232,24862.7217197523,0,0,0,0,2655.92951881825,0,0,0,0,0,3250.00011793088,0,0,490.313718198318,263.90615539404,0,1736.21018752833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.6977007483265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2451.79722688047,0,0,0,0,0,113.850399441625,0,0,0,0,0,0,0,0,0,0,0,0,62.7822637367073,0,0,0,0,0,0,0,0,0,1805.98039209257,0,0,0,0,0,0,359.203083926041,0,0,0,0,0,602.946642301135,0,0,0,403.671628703431,0,0,0,0,0,0,0,829.472982080383,0,308.110602325317,0,0,0,0
"GEL-2178294-11",0,16642.6496637278,0,0,0,0,137862.981317132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4364.75493773139,0,0,0,0,0,0,0,0,0,0,0
"GEL-2178549-11",311.617746069758,0,1755.61186963198,0,0,0,235.587129361952,0,0,0,0,0,0,0,955.663133685082,108.593943262918,0,4.52896285703525,86.301592300197,0,535.835455374293,0,0,54.0805201641357,0,33.5676029083527,0,0,0,0,0,37.7661805266234,0,0,9.61082922005672,0,0,64.3019631585934,0,0,0,0,0,0,0,0,368.691005258887,0,0,0,1289.43277819891,0,0,0,0,0,0,353.893841837312,160.003248113045,0,25.3658816766713,0,0,0,0,0,56.8993171367648,0,0,0,0,81.4433589978272,0,127.693594716605,0,185.105705034162,0,326.154587003899,108.604162716098,0,96.3767913596049,0,0,0,41.2759921134053,0,0,0,0,86.5639265316816,45.2545985982702,0,129.594992227479,0,226.920506997439,0,0,0,0,0,0,0,0,0,0,0,8.09150262201083,0,0,206.518600932902,301.597316181645,0,0,0,0,272.710765864279,227.183270724793,0,107.71368877424,0
"GEL-2178749-11",94.1543838809742,543.783848615179,1714.97006012747,0,20.8517302867353,0,0,0,2222.07151755687,0,0,0,0,0,824.147814713254,0,0,0,0,0,623.163698845191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3571684978935,0,0,0,0,133.24601823354,0,0,10.9573173811847,0,336.946685698681,0,0,0,0,0,0,527.576312818032,0,0,0,0,101.237717061714,0,0,0,0,0,0,0,0,0,0,0,0,440.587964530376,148.68971186933,580.696455700162,0,0,629.436699463985,0,0,0,0,0,0,0,0,235.474059743896,201.319488034568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.191870728093,0,7.06258541227073,0,0,0,3.55454139940086,250.697119094174,0,0
"GEL-2178770-11",315.576409761932,0.0901139671986647,0,63.0027925817875,1158.61142755931,0,0,0,4.52221044937666,0,0,0,0,0,263.500844138768,69.9793332206792,0,5.57232723456715,0,0,297.003821174733,0,0,0,0,0,0,46.6613342329714,0,0,0,0,0,0,0,7.23399022287041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.987109303613,0,0,0,0,0,0,828.167192406328,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7485087985123,0,11.059048075027,0,1471.08125384889,0,0,0,0,380.398960244408,0,0,0,39.9878231723698,0,0,0,0,194.365102081896,0,0,0,0,0,207.437992048979,0,0,0,0,0,0,0,0,0,0,49.534669895792,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL-2178812-11",4034.91704347948,121.386046286129,0,0,0,0,0,113.064235006176,739.166200706601,71.3371582304359,0,194.91921198922,0,0,1091.67939026397,0,0,71.9531646570148,532.267963558042,28.1444381114563,1502.61514257402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0017646279773,0,17.8364068503662,0,0,382.498629633571,253.643620665502,0,0,0,0,102.561216120293,0,0,0,0,0,0,0,0,0,0,306.455722662059,258.607700922652,0,0,0,0,0,0,0,0,0,0,0,0,1102.38505424082,0,0,0,884.724058391404,0,434.387554535968,44.9931488810253,0,627.492051495617,0,0,0,0,0,0,0,0,376.123250338948,0,77.4228238375404,0,9.70230869368485,0,1285.04304806756,13.720239936202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.225329814693,0,0,0,135.070789235104,0,0,0
"GEL-2178899-11",8166.78998344952,193.796997865914,2763.82188268634,0,0,141.3902822841,0,1.94375742500937,6553.05068236199,0,0,0,0,0,717.759926626448,0,277.975470663191,0,826.96184233105,0,5739.01650245098,0,0,0,0,351.028507093894,0,0,0,0,0,0,0,0,0,0,0,248.676189371868,0,0,0,30.1840684529557,0,0,0,678.973814297797,0,0,313.650251832492,0,0.0725795880418313,0,0,0,0,0,0,1164.89417600986,1481.85395577824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.716544516358,0,0,0,2019.13898948629,0,0,0,316.53069922634,0,0,0,0,0,0,0,0,104.723938256881,0,0,0,0,0,0,0,0,0,91.6827911447739,0,0,0,286.933336107116,0,0,0,0,0,0,0,0,0,0,0,0
"GEL-2178923-11",0,1974.7516130789,326.560696052002,0,0,0,15.684844829182,0,0,0,0,0,592.520402982827,0,94.030569580821,0,0,631.283429108016,160.785111311137,0,0,146.433777338246,0,0,0,0,818.978942520866,1961.60716973467,0,0,0,99.892092074568,0,0,0,0,0,0,0,0,0,0,8433.78376146991,300.918478314059,0,0,241.495674785086,0,0,65.3186769562602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.099889454699,155.175290506879,0,1996.04848161674,0,82.0979382679284,392.554608523653,105.48051112985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2813453288722,0,0,0,0,0,0,233.048311976902,40.7014595315624,0,0,0,0,13.8679324777224,0,0,0,0,0,493.257876493059,0,0,0,0,0,0,106.694348719782,0,0,0,0,0,846.459399436492
"GEL-2178930-11",310.982495452283,0,270.677812402789,0,1215.56525646152,0,0,0,628.613397974205,0,19.0586210293329,0,0,0,141.062788341638,0,0,95.8449657436084,293.333456326011,0,268.553260253423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.3624992539701,0,0,0,0,0,0,0,0,0,257.149910416925,0,0,0,0,0,0,317.583055311045,0,15.9468241328259,0,0,0,0,0,0,0,0,0,0,0,43.6242781849791,0,0,0,0,0,67.6313795918266,0,0,212.572982417805,0,0,0,0,0,0,0,0,115.412381211242,0,0,0,42.0181370817346,18.5299204077386,76.8600658427387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.155608224033,0,0,0,0,0,193.635515141245,0,0,0
"GEL-2179434-11",3628.92603778735,68.9491419878541,120.065337616338,0,0,0,0,12.1271931188243,42.2762870438911,0,0,0,0,0,167.528915963358,0,0,0,695.976960245055,2.43102354434943,2401.89782831151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.336762048993,0,1151.11142741562,0,0,0,0,0,0,0,0,0,245.371096483822,0,0,0,504.684593469794,5.9843373670534,62.8088026825938,0,0,0,0,0,0,0,0,0,0,0,283.614727433186,0,6.58452986829849,0,534.342219068934,0,141.801526576554,0,0,337.611790506603,0,0,0,0,0,0,0,0,68.0700498480666,400.268023754758,0,0,0,0,197.873852221155,0,0,0,0,0,0,0,0,162.544742915145,0,0,603.341190966427,0,0,239.659977184862,0,157.40286431024,0,0,0,276.379430269472,0,53.5662358307917,0
"GEL-2179489-11",0,10192.2372889503,0,0,0,0,0,0,0,0,0,0,0,0,16710.9483956004,0,0,55.2112336191419,791.371694752676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2446720388988,0,0,0,0,0,0,0,0,405.775816705728,0,0,0,2337.68800163262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660.28350848146,0,0,0,0
"GEL-2179586-11",0,35.6407361876856,0,0,454.917094591104,0,0,0,189.494896804066,0,0,0,0,0,0,0,0,99.0392067192729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.902197792728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0273459663638,0,0,0,0,0,0,0,0,24.5717636058913,0,0,0,0,0,0,0,0,0,0,0,29.8449940747373,0,0,0,0,40.2318594229509,0,0,0,34.8945678770345,0,0,0,0,77.4931169596037,0,0,0,0
"GEL-2179753-11",0,219.532957442178,0,0,123.267241530377,0,0,0,0,0,0,0,0,0,33.8670337405609,0,0,67.0500827063189,0,0,200.282577312553,0,0,0,0,0,0,171.663884605664,0,0,0,0,0,34.29781351731,0,32.87026020097,9.14061558515946,0,0,0,0,0,348.908567382546,0,0,18.0157370007146,38.2294334894271,0,0,13.7244725874461,0,0,0,190.612692104154,0,0,15.4213538787515,1741.21508886556,433.687278450938,182.498543914653,0,0,0,0,62.8553657023466,0,0,0,0,0,0,0,0,45.9603650051157,0,460.450336537806,0,0,8.38899517725867,0,0,0,46.0976164022911,0,41.3133367005987,0,0,0,0,29.8082961659606,110.444780125194,0,0,0,75.3074773415131,0,0,0,0,0,0,0,44.1718431757659,0,0,0,0,60.3180556930281,0,47.6577296650176,62.8593219940873,0,0,0,0,0,0,0,0,0
"GEL-2179753-12",0,166.687553389056,0,0,150.663767225522,0,0,0,0,0,0,0,0,0,23.6202661122186,0,0,0,0,0,180.904903478184,0,0,0,0,0,0,77.9178327472776,0,0,0,0,0,8.94543949673056,7.25755197386036,7.36414737627666,0,0,0,0,0,0,389.894159691506,0,0,0,0,0,0,0,0,0,0,239.789254990314,0,0,8.54377941888541,1743.2393185688,346.273594276628,98.6985468857383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.80062019045,0,0,0,0,96.0133511089194,0,0,0,13.2890867444455,0,0,0,0,193.321518049643,59.76379156083,0,0,0,0,18.5310446221766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0471662759768,0,0,0,0,0,50.2367963293354,0,0,0
"GEL-2179753-13",66.9739096695039,216.344764007749,0,0,85.0421424386985,86.3513210211353,0,0,0,0,0,0,0,0,129.159355822989,56.8222759199567,0,121.098440531055,59.5088445165323,0,138.971299817807,0,0,0,0,0,0,61.197199369325,0,0,25.2463316739068,0,0,0,0,74.3137316020145,0,0,0,0,0,0,474.411026228888,0,0,0,0,0,0,0,0,0,0,244.621837102196,0,0,0,1965.99111834711,535.383294253437,0,0,0,0,0,79.6009959688956,0,0,0,0,0,0,0,0,0,0,785.760352630357,100.010467023892,0,0,0,0,0,0,0,73.3309174643076,0,0,0,0,296.230279254359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5445133148417,0,0,68.4445567764817,0,0,0,0,0,52.6741460151639,0,0,0
"GEL-2179905-11",760.802867948504,171.556734437153,0,20.1878519134268,59.3706939601328,0,20.1493881435989,0,205.920440607128,0,0,0,0,0,64.7467877595791,0,0,12.9383043272622,0,0,106.547055275458,0,0,0,0,21.7771775173681,0,0,0,0,0,2.44259047717238,0,0,0,128.435835152146,0,43.2000452507749,0,0,79.5332051265589,0,75.357870643935,0,0,0,0,0,0,69.087304746205,0,0,0,0,0,0,0,291.929120903569,0,0,0,0,0,0,0,0,8.36658316624702,0,0,0,0,106.770499097086,0,154.183729236781,0,0,0,0,17.7035093531239,0,108.636905233327,0,0,0,0,0,0,0,0,84.4349587292046,0,0,0,0,0,0,0,0,0,72.2878698514596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.514813806424,78.0597173956205,0,0,0
"GEL-2180171-11",0,996.390201004743,0,33437.1356060864,0,0,0,0,4043.02518042468,0,0,531.47956862671,0,0,1962.00603410629,0,0,0,0,0,1282.8034777873,0,0,1091.66272595123,0,0,0,0,0,0,0,0,0,0,0,0.128778591246259,0,0,0,0,0,0,0,0,1075.16016200803,0,0,0,0,0,0,0,0,0,200.38816209101,0,0,0,86.4363134508344,1681.14705508495,0,0,591.596449476136,0,0,0,0,0,0,0,0,294.266527866019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89117092648543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.896301332133,443.322078798526,0,0,0
"GEL-2180182-11",0,532.010953235232,0,21445.8388161345,0,0,0,0,0,0,0,33.2959484465138,0,0,818.37996873953,0,0,0,0,0,1645.81736498462,0,0,206.548130083144,0,260.687113847065,0,0,0,0,0,0,1278.40116504394,0,0,0,0,0,0,0,38.8615331585167,0,0,0,811.586803853484,80.673114374539,152.714042732127,0,0,0,0,0,0,0,0,0,0,0,127.872815517554,0,472.542886875189,0,863.0783104496,22.6222692552159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.678883633482,0,0,57.6493469220284,37.5843436980818,0,0,0,0,0,0,609.469831208712,0,0,0,107.439390780893,0,0,46.8801600424941,0,0,89.2736055648796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094.40460105878,0,0,0
"GEL-2180286-11",162.70993301062,0,0,0,570.420417594842,0,0,0,0,0,0,0,0,0,26.136449721198,0,0,27.9584148781313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.646489230847,0,0,0,42.7268094801009,0,0,0,4.65829309116872,0,0,0,0,219.933133430962,0,0,31.9381644896452,0,0,0,2.34676852510986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2996016230527,0,66.4514030359237,0,0,107.059759897795,0,51.8834250816647,0,0,38.4474106054921,0,0,0,98.0544675011555,0,0,0,0,0,0,0,0,0,21.0732838726225,0,58.6100246769975,0,0,0,0,45.7462796836003,50.4270018794128,0,42.0262754316277,0,0,0,0,0,0,0,0,0,0
"GEL-2180375-11",2822.21053754333,79.4880072756554,111.33269691436,0,0,0,0,0,0,0,0,0,0,0.717290077733299,0,0,0,0,389.859065167502,58.1500835274068,1314.308349364,0,0,0,0,0,0,111.880611900412,0,0,0,0,0,0,0,0,0,229.431360202542,0,0,136.547711647221,0,0,707.612573111908,0,0,0,0,9.58231144417864,0,0,0,0,34.6280694637227,0,0,0,620.565195749842,0,210.537023783183,0,0,0,0,0,0,0,0,0,0,66.3857868483197,0,0,0,0,397.166651512462,0,565.031595230825,0,0,91.6601067029408,0,0,0,0,0,0,0,0,219.479349600201,167.08600522616,0,0,0,0,337.021630666268,45.2267523739475,0,0,0,0,0,0,0,0,23.6949618379175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL-2180375-12",2648.07610884136,0,0,0,0,0,0,0,217.928918692498,0,0,0,0,0,0,0,0,0,303.748982958641,0,1332.77542348472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4820501724907,0,0,139.137780058863,0,0,264.105637634132,0,0,0,0,0,0,0,0,0,0,0,0,0,455.778118825956,167.176580972404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.886249831239,0,161.385972849257,0,0,412.291196962409,0,0,0,0,0,0,0,0,363.696649239786,2.09335344223261,0,0,108.378544566241,0,288.381943545218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.196522179649,0,0,0,0,0,146.230278543376,0,0,0
"GEL-2180375-13",2890.31721444328,79.7406094888508,215.849896316914,0,0,0,0,0,338.584875535672,0.302579394721767,4.23253464662653,67.197674885327,0,0,0,0,0,3.57004973513899,437.562680786096,0,1670.62899478277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.614308281753,0,0,545.018473844602,0,0,0,0,0,0,0,0,0,59.4341953998659,0,0,0,496.519279374007,0,101.525464708114,0,0,0,0,0,0,0,0,0,0,0,0,0,112.583395408842,0,308.495358970841,0,414.457986947106,0,0,79.2642069561031,0,0,0,0,0,0,0,0,162.671714482308,205.374253990245,40.3799344067812,0,0,0,283.01083083482,0,0,0,0,0,0,0,32.8950609618644,0,0,0,0,0,0,208.623648894707,0,0,0,0,0,0,0,0,0
"GEL-2180375-14",2839.30629440907,93.4816152153505,0,0,0,0,0,26.4083102840595,376.121239781241,0,0,17.0740268805314,0,32.3340507799166,0,0,0,58.1593089884569,301.19142850259,0,1377.82916880132,0,0,0,0,0,0,27.4360848457738,0,0,0,0,0,0,0,0,0,350.353793737131,0,0,136.746452854035,0,0,367.383181341174,0,0,0,0,0,0,0,0,0,57.1488483062068,0,0,0,231.734118987113,44.3289122379702,245.872293887434,0,0,0,0,0,0,0,0,0,0,0,0,0,50.7724728716389,0,710.413283740169,0,273.269917891123,0,0,122.803982315692,0,0,0,0,0,0,0,0,154.369470484119,175.639731787244,0,0,0,0,381.464642881873,0,0,0,0,0,11.4079935302335,0,0,0,0,0,39.7229694265421,0,0,22.9064791684477,0,0,0,0,0,30.7624112391353,28.4708407258357,0,0
"GEL-2180445-11",628.67497682197,94.9697954159233,701.304961631829,234.708555343907,207.125392292422,0,0,0,0,0,143.963743081054,0,0,0,590.25086325365,0,0,361.284658582985,0,0,421.130035228863,0,0,0,0,0,0,33.3405103457581,0,0,0,78.0472459229192,0,0,0,0,0,0,0,0,0,0,18.7868312385002,0,0,132.992491301453,0,0,0,0,982.903504757966,0,0,0,0,0,0,1315.45041665699,0,0,163.533347056821,0,0,0,15.1661737571124,0,0,136.416655547621,0,0,139.922808265015,0,0,124.399943476056,0,2245.62992875387,0,0,0,0,494.765191815894,0,0,0,13.0640117634674,0,0,0,0,161.095282029758,0,0,98.001876544998,0,225.768431462073,0,0,0,0,0,15.4926604941572,0,0,0,0,0,0,0,0,0,71.446939579208,0,0,0,0,0.18752029708723,0,353.195925879438,0,0
